/data/ops/data/incoming/CL0_404238492EDR_F0050104CCAM02076M2_spect.TXT
 
Spectrometer Setup:
spectControlByte: 2
imageType: 3
spectromerSerialClock: 1
spectromerSelect: 14
IPBCdivisor: 3300
ICTdivisor: 300
startRowUV: 100
stopRowUV: 300
startRowVIS: 75
stopRowVIS: 275
startRowVNIR: 100
stopRowVNIR: 300
VNIRtriggerDelay: 5
VIStriggerDelay: 5
UVtriggerDelay: 5
verticalClockSelect: 2
 
DOLIBS setup:
focusAlgorithm: 0
controlWord: 0
fromLimitSwitch: 0
NshotsToIgnore: 0
NshotsToAverage: 5
Nshots: 1
distToTarget: 1582
>>>>>Begin Processed Spectral Data<<<<<
      341.200
      338.200
      339.000
      338.600
      338.600
      338.600
      338.000
      338.800
      338.800
      339.600
      337.800
      338.600
      337.200
      337.800
      338.000
      339.400
      339.800
      338.800
      337.200
      338.000
      338.800
      338.400
      337.800
      338.000
      337.600
      337.000
      336.800
      338.400
      338.400
      337.800
      336.800
      337.600
      338.200
      337.200
      338.400
      337.400
      337.600
      338.000
      336.800
      338.400
      337.600
      338.200
      337.600
      335.400
      336.800
      337.000
      337.200
      337.200
      337.800
      337.000
       766.75449
       783.24577
       809.49074
       836.78348
       850.41475
       884.58077
       914.67900
       921.42627
       943.46957
       970.36626
       985.41065
       1000.8141
       1030.6387
       1044.9855
       1060.1365
       1073.7376
       1106.5164
       1145.1244
       1164.8998
       1192.0230
       1216.1997
       1235.7176
       1246.5863
       1249.2513
       1245.5296
       1248.6103
       1259.4962
       1303.4872
       1327.6441
       1330.3094
       1324.5916
       1321.9470
       1333.8353
       1332.3791
       1330.6051
       1343.7809
       1351.5690
       1361.1430
       1377.1463
       1380.3092
       1366.9161
       1353.1796
       1361.5429
       1362.3938
       1353.7994
       1379.9625
       1386.1010
       1363.8179
       1356.0511
       1355.4736
       1365.4654
       1381.7510
       1377.7651
       1366.8437
       1348.5642
       1319.6664
       1273.4339
       1226.0353
       1203.5993
       1261.3855
       1341.2673
       1368.4130
       1375.1073
       1394.3830
       1418.9217
       1450.2083
       1477.4416
       1483.1636
       1480.4678
       1467.6236
       1471.2095
       1497.9123
       1559.6562
       1620.7620
       1635.4531
       1641.7327
       1640.6707
       1651.3268
       1666.5023
       1675.2000
       1699.5321
       1716.3972
       1710.8349
       1673.3957
       1677.4361
       1745.8290
       1822.9586
       1878.3143
       1924.2338
       1945.7534
       1939.7779
       1950.6430
       1983.9753
       2067.5948
       2124.7857
       2174.8895
       2218.7995
       2247.4851
       2263.5777
       2246.2654
       2243.5980
       2304.4419
       2403.2814
       2448.2697
       2454.7433
       2474.4806
       2517.8100
       2584.0381
       2627.0780
       2617.7054
       2568.8503
       2520.4239
       2534.5259
       2635.4970
       2743.0918
       2782.4332
       2808.1277
       2850.7084
       2868.5333
       2842.5771
       2816.0701
       2823.3725
       2841.2264
       2916.4331
       2945.1328
       2900.4881
       2883.4158
       2941.5980
       3008.1170
       3069.0598
       3120.5107
       3161.4461
       3216.0020
       3287.9759
       3324.9437
       3293.5111
       3227.8430
       3158.3217
       3213.8567
       3380.9230
       3468.3241
       3425.4709
       3409.3026
       3497.4032
       3582.6552
       3629.7892
       3667.8535
       3654.8119
       3594.8930
       3569.8407
       3616.9659
       3633.4819
       3618.5364
       3627.7040
       3573.9432
       3521.8962
       3571.0432
       3689.9933
       3761.0501
       3805.6420
       3847.2705
       3851.9780
       3780.6749
       3685.6995
       3718.2823
       3809.6337
       3815.3740
       3772.8099
       3772.2619
       3838.3325
       3930.8355
       3962.9650
       3961.1984
       3910.5736
       3798.7225
       3743.7025
       3767.5923
       3798.6429
       3824.2982
       3826.6866
       3808.6229
       3754.7071
       3725.8295
       3774.6686
       3826.7595
       3856.3750
       3882.7289
       3898.2305
       3940.0545
       3996.5708
       4001.3942
       3958.2487
       3797.8401
       3581.6728
       3427.8591
       3433.3558
       3516.8984
       3737.3693
       3999.1968
       4060.5706
       3871.5275
       3667.8012
       3783.5614
       4058.0158
       4161.5291
       4147.8659
       4215.7360
       4314.9560
       4406.6132
       4408.2435
       4355.9501
       4310.7341
       4323.4057
       4440.4603
       4529.7324
       4524.4969
       4504.5055
       4570.3585
       4582.6654
       4460.6047
       4324.0436
       4322.1263
       4417.1550
       4462.5505
       4511.1719
       4612.9444
       4696.3747
       4711.3003
       4690.6676
       4655.5945
       4606.5737
       4582.0841
       4587.7744
       4614.7339
       4641.8257
       4577.9244
       4373.1274
       4160.4297
       4067.4448
       4080.2531
       4164.9597
       4313.6143
       4459.9919
       4586.2338
       4615.9434
       4584.9694
       4635.3026
       4783.9740
       4878.9417
       4925.7663
       4897.4642
       4787.6794
       4699.7999
       4731.4582
       4849.6917
       4962.4783
       5047.3913
       5099.0653
       5138.3986
       5120.3323
       5065.8665
       5044.6409
       5054.7404
       4995.4505
       4863.7496
       4728.0147
       4702.4804
       4918.2201
       5119.3980
       5170.6991
       5126.7538
       5042.4073
       5053.4176
       5128.4063
       5174.2150
       5160.5401
       5213.6744
       5321.1537
       5388.7873
       5442.3286
       5405.0394
       5296.4147
       5191.7924
       5122.8318
       5059.2036
       5015.5246
       5140.5550
       5305.3790
       5350.2053
       5315.1408
       5272.2813
       5272.5447
       5302.6133
       5274.9162
       5193.6394
       5153.0578
       5144.3760
       5132.1186
       5148.4962
       5138.4768
       5047.3765
       5049.5980
       5153.1884
       5231.8691
       5317.6267
       5395.9287
       5459.3744
       5482.8669
       5465.9286
       5461.2464
       5512.1200
       5516.0296
       5506.0561
       5560.6825
       5636.4168
       5785.6263
       5907.8349
       5913.9965
       5845.4001
       5781.2315
       5888.8126
       6037.7863
       6019.4633
       5975.6643
       6044.2923
       6122.1815
       6102.1460
       6093.1716
       6185.5742
       6237.9335
       6263.2009
       6176.9616
       6069.4640
       6069.6382
       6173.5060
       6265.5179
       6358.5049
       6411.4774
       6419.4372
       6444.1177
       6460.2854
       6453.8831
       6468.0324
       6489.2135
       6467.2774
       6466.7690
       6471.4598
       6479.5095
       6474.4860
       6498.0102
       6574.6540
       6636.9422
       6674.4330
       6652.9732
       6580.1985
       6486.5316
       6469.6310
       6593.2990
       6679.7443
       6719.2685
       6769.1243
       6806.1202
       6823.0636
       6847.0963
       6912.6409
       6987.5025
       7021.2351
       6986.5542
       6992.0954
       7045.0514
       7051.2162
       7041.1474
       7035.5160
       7042.2671
       7045.0411
       7071.0524
       7125.8201
       7185.3241
       7283.4957
       7359.4105
       7343.3111
       7248.4839
       7092.8792
       7033.9338
       7138.3536
       7254.5333
       7339.7889
       7376.2890
       7330.4203
       7315.5311
       7464.0069
       7690.9796
       7789.6030
       7787.0935
       7661.1624
       7437.1061
       7376.2906
       7532.4959
       7642.9193
       7590.5252
       7560.9051
       7660.1769
       7739.5207
       7686.6758
       7593.0440
       7509.3800
       7457.5207
       7414.7288
       7406.3262
       7402.9188
       7380.4748
       7255.0118
       7107.9290
       6945.4536
       6768.5180
       6638.1034
       6629.2775
       6661.5864
       6704.0260
       6736.7321
       6781.7253
       6857.3647
       6898.1041
       6911.3152
       6914.8570
       6888.7888
       6844.6486
       6846.1565
       6899.9155
       6993.4060
       7099.4627
       7160.5677
       7184.1748
       7211.9910
       7247.7942
       7269.4804
       7297.6034
       7308.3413
       7340.3825
       7504.7651
       7755.2023
       7928.7564
       8040.2007
       8153.0890
       8239.6365
       8279.1724
       8292.8577
       8306.8651
       8325.4190
       8383.4670
       8433.4649
       8444.7499
       8458.7172
       8466.9005
       8460.7968
       8434.0775
       8417.0961
       8374.2710
       8363.1046
       8416.8959
       8513.8463
       8546.5907
       8534.2205
       8611.0271
       8697.9498
       8701.4289
       8642.8626
       8589.9917
       8552.7732
       8505.9967
       8376.0521
       8262.4380
       8238.3205
       8265.0251
       8284.8926
       8217.9922
       8159.5459
       8115.6626
       8068.4259
       8005.7241
       7928.1515
       7859.3964
       7834.6269
       7902.5972
       8017.0251
       8113.6316
       8235.6475
       8468.2729
       8751.1446
       9010.0572
       9224.3573
       9438.9069
       9639.7979
       9813.8982
       9960.6135
       10100.843
       10219.900
       10378.875
       10507.028
       10578.910
       10596.639
       10602.783
       10645.962
       10626.120
       10611.850
       10586.401
       10677.465
       10855.454
       11020.042
       11144.863
       11228.814
       11300.378
       11360.243
       11380.459
       11403.530
       11390.035
       11345.578
       11262.767
       11083.583
       10733.379
       10333.272
       10432.450
       10686.727
       10785.091
       11148.171
       11517.624
       11657.848
       11652.760
       11653.864
       11648.379
       11642.260
       11560.668
       11566.108
       11684.558
       11743.696
       11721.347
       11695.619
       11639.663
       11543.997
       11563.437
       11626.027
       11668.855
       11732.734
       11713.863
       11655.220
       11644.710
       11570.758
       11501.649
       11493.847
       11517.698
       11579.001
       11575.915
       11609.912
       11640.130
       11649.833
       11625.390
       11601.930
       11585.013
       11542.333
       11418.331
       11342.550
       11390.262
       11373.204
       11266.227
       11252.672
       11326.866
       11406.084
       11424.824
       11400.933
       11335.013
       11283.612
       11261.228
       11206.446
       11145.953
       11084.622
       11114.761
       11116.139
       11065.109
       11026.173
       10984.894
       10959.919
       11021.388
       11111.784
       11217.903
       11300.007
       11343.918
       11360.578
       11359.537
       11340.345
       11303.435
       11258.817
       11286.928
       11301.809
       11278.841
       11233.191
       11209.937
       11176.414
       11187.569
       11242.251
       11222.621
       11167.916
       11202.077
       11307.895
       11341.561
       11294.910
       11226.651
       11146.068
       11095.081
       11152.361
       11149.811
       11176.365
       11211.975
       11200.570
       11212.042
       11251.473
       11233.891
       11164.519
       11035.378
       11024.930
       11221.588
       11315.145
       11353.118
       11369.300
       11337.119
       11331.880
       11297.439
       11194.002
       11224.236
       11334.571
       11381.862
       11365.189
       11334.168
       11271.394
       11107.638
       11179.007
       11380.182
       11461.858
       11541.408
       11573.777
       11568.023
       11560.084
       11479.400
       11405.606
       11362.490
       11204.227
       11102.343
       11299.374
       11490.503
       11502.901
       11615.534
       11782.048
       11863.020
       11936.068
       12019.562
       12071.732
       12046.350
       12010.149
       11975.442
       11939.944
       12056.733
       12237.755
       12329.086
       12325.000
       12372.933
       12450.386
       12461.669
       12437.137
       12404.373
       12321.492
       12241.761
       12267.088
       12348.620
       12442.552
       12484.328
       12481.197
       12429.788
       12331.542
       12355.442
       12495.326
       12510.293
       12466.913
       12461.074
       12441.718
       12373.532
       12409.955
       12511.309
       12466.095
       12363.552
       12410.017
       12560.926
       12672.017
       12801.135
       12841.483
       12872.620
       12921.301
       12894.362
       12953.992
       13011.898
       12970.285
       12930.181
       12974.795
       13028.261
       13044.117
       13077.066
       13027.900
       13018.716
       12993.464
       12917.659
       12809.346
       12764.027
       12882.654
       13008.945
       13020.412
       12932.040
       12810.798
       12718.414
       12675.325
       12730.053
       12902.974
       13011.930
       13089.938
       13086.203
       13027.462
       12992.149
       12929.198
       12815.181
       12810.174
       12941.040
       12993.463
       12995.404
       13044.248
       13082.996
       13075.036
       12991.210
       12918.835
       12873.253
       12802.326
       12804.870
       12913.383
       13031.882
       13113.353
       13124.676
       13147.594
       13180.863
       13157.871
       13136.788
       13118.610
       13125.309
       13122.848
       13089.353
       13032.127
       12908.093
       12838.170
       12864.874
       12790.619
       12771.087
       12887.526
       12929.790
       12817.039
       12764.318
       12782.973
       12840.703
       12876.965
       12860.237
       12802.680
       12917.596
       13046.944
       13052.130
       12975.136
       12876.784
       12887.727
       12919.846
       12881.854
       12825.662
       12948.295
       13014.627
       12970.425
       12851.803
       12800.703
       12883.816
       12878.270
       12897.671
       12901.431
       12828.522
       12802.621
       12989.217
       13057.209
       12978.185
       12965.918
       13008.264
       13041.292
       13048.088
       13025.515
       12968.730
       12983.242
       12953.618
       12858.706
       12665.448
       12398.660
       12327.822
       12610.198
       12860.337
       13039.315
       13135.226
       13173.653
       13157.352
       13156.212
       13142.295
       13072.235
       13010.534
       12998.813
       13084.530
       13102.743
       13074.820
       13051.699
       13107.542
       13113.841
       13116.152
       13131.923
       13144.967
       13098.756
       13028.781
       12902.670
       12769.908
       12719.352
       12546.022
       12244.659
       11854.690
       11434.728
       10870.387
       10366.358
       10880.568
       11875.629
       12426.015
       12711.296
       12876.009
       12990.149
       13120.533
       13181.299
       13214.329
       13190.786
       13164.937
       13173.091
       13155.025
       13030.416
       13059.186
       13216.920
       13309.324
       13373.218
       13391.973
       13343.350
       13352.788
       13354.592
       13443.156
       13483.146
       13506.087
       13528.384
       13506.865
       13490.431
       13470.680
       13438.533
       13380.363
       13345.796
       13275.495
       13307.227
       13439.613
       13487.427
       13495.902
       13463.916
       13544.190
       13604.149
       13636.772
       13614.659
       13585.178
       13551.324
       13560.081
       13515.460
       13420.420
       13475.129
       13546.100
       13598.044
       13596.735
       13589.928
       13536.680
       13473.029
       13581.456
