/data/ops/data/incoming/CL9_404238538EDR_F0050104CCAM02076M2_spect.TXT
 
Spectrometer Setup:
spectControlByte: 2
imageType: 2
spectromerSerialClock: 1
spectromerSelect: 14
IPBCdivisor: 33000
ICTdivisor: 5000
startRowUV: 100
stopRowUV: 300
startRowVIS: 75
stopRowVIS: 275
startRowVNIR: 100
stopRowVNIR: 300
VNIRtriggerDelay: 5
VIStriggerDelay: 5
UVtriggerDelay: 5
verticalClockSelect: 2
 
DOLIBS setup:
focusAlgorithm: 0
controlWord: 0
fromLimitSwitch: 0
NshotsToIgnore: 0
NshotsToAverage: 0
Nshots: 1
distToTarget: 1582
>>>>>Begin Processed Spectral Data<<<<<
      338.167
      332.600
      332.833
      332.433
      332.633
      332.033
      331.767
      332.033
      331.333
      331.167
      330.900
      330.800
      331.033
      330.367
      330.667
      330.667
      330.133
      330.600
      330.100
      330.067
      330.667
      329.367
      330.100
      329.533
      329.867
      864.500
      3677.20
      16383.0
      16383.0
      16383.0
      16383.0
      16383.0
      16383.0
      16382.0
      16335.8
      16276.7
      16277.1
      16313.9
      16354.7
      16382.3
      16383.0
      16383.0
      16383.0
      16383.0
      16383.0
      16383.0
      16383.0
      16383.0
      16383.0
      16383.0
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
       16383.000
