241.010 0.81717
241.063 -14.30802
241.116 20.44416
241.170 38.46089
241.223 -9.36948
241.276 -25.84439
241.329 18.88819
241.382 4.96017
241.435 7.53753
241.488 -13.03101
241.541 -24.32919
241.594 4.10336
241.647 0.90995
241.700 -9.20833
241.753 8.94062
241.806 -4.40019
241.859 16.25658
241.911 27.81783
241.964 0.47492
242.017 45.64975
242.070 4.73461
242.123 -10.29537
242.175 -21.08525
242.228 -10.46416
242.281 -4.29208
242.333 0.45608
242.386 -10.38543
242.439 -12.71084
242.491 8.25063
242.544 3.53499
242.596 14.98335
242.649 21.95018
242.701 4.40468
242.754 28.57159
242.806 -0.84406
242.859 5.90288
242.911 -4.33094
242.964 3.04667
243.016 12.70079
243.068 -0.76186
243.121 6.36653
243.173 -1.55001
243.225 11.42962
243.278 -12.08297
243.330 -9.83438
243.382 -6.86258
243.434 -22.86066
243.486 3.99061
243.539 -2.37366
243.591 -2.58994
243.643 8.04171
243.695 -9.00596
243.747 -2.02497
243.799 -4.26889
243.851 -1.86088
243.903 -3.29800
243.955 -6.83154
244.007 -9.03305
244.059 -2.20405
244.111 -16.12577
244.163 17.73991
244.215 -4.08665
244.267 -4.97156
244.319 11.30119
244.371 2.20030
244.422 -5.79795
244.474 13.04723
244.526 17.94364
244.578 14.47910
244.629 13.89119
244.681 -7.76030
244.733 -1.38409
244.785 2.52955
244.836 -15.22493
244.888 3.01750
244.940 -2.85175
244.991 10.27094
245.043 -1.34074
245.094 -2.23075
245.146 -10.84159
245.197 -10.28328
245.249 19.47899
245.300 17.52680
245.352 19.65946
245.403 -8.27961
245.455 2.48905
245.506 -6.59005
245.558 -10.47579
245.609 13.72649
245.660 3.63079
245.712 7.25139
245.763 3.70443
245.814 -8.89618
245.865 -6.39061
245.917 -6.79168
245.968 -12.69496
246.019 -2.34744
246.070 -5.03781
246.122 -17.98601
246.173 -0.96772
246.224 -10.23461
246.275 -8.42559
246.326 7.47437
246.377 -3.92234
246.428 0.96087
246.479 8.52302
246.530 -6.96501
246.581 -12.74170
246.632 -8.73604
246.683 -2.86312
246.734 -13.13887
246.785 -3.81981
246.836 2.71089
246.887 1.41607
246.938 14.07027
246.989 7.30806
247.040 1.76937
247.091 3.17783
247.142 -14.33731
247.192 -3.08299
247.243 -6.66756
247.294 -10.21072
247.345 0.59062
247.395 -6.75715
247.446 -11.20890
247.497 -3.90546
247.548 -9.66662
247.598 1.25960
247.649 -4.81775
247.699 -7.98928
247.750 -7.77423
247.801 -0.79511
247.851 -1.99476
247.902 -12.88783
247.952 -6.31697
248.003 4.98715
248.053 -3.21713
248.104 7.26536
248.154 2.96962
248.205 7.53653
248.255 11.23730
248.306 -0.77982
248.356 -5.04473
248.407 -8.60051
248.457 -4.35199
248.507 -9.42661
248.558 6.05038
248.608 9.07687
248.658 -11.53403
248.709 -1.49510
248.759 -0.64102
248.809 -2.18755
248.860 3.42170
248.910 0.27219
248.960 -7.68675
249.010 -13.90506
249.060 -15.49914
249.111 -5.59727
249.161 -8.52089
249.211 -0.05356
249.261 -2.81838
249.311 6.98963
249.361 3.12689
249.411 -7.47934
249.461 -4.03313
249.511 -5.58634
249.561 -8.60330
249.611 -10.13962
249.661 -6.88582
249.711 -4.05237
249.761 -4.44953
249.811 0.16654
249.861 7.68849
249.911 -1.60063
249.961 -3.63093
250.011 -3.33330
250.061 -0.53139
250.111 0.05989
250.161 -5.83497
250.211 -4.64858
250.260 12.22248
250.310 -8.33606
250.360 -1.17143
250.410 2.81238
250.459 -4.02325
250.509 -5.68497
250.559 -0.94048
250.609 2.01114
250.658 -0.69867
250.708 -0.70962
250.758 -5.24761
250.807 -3.98925
250.857 -4.61171
250.907 -7.03773
250.956 -10.65474
251.006 -6.42141
251.056 0.95397
251.105 -7.68178
251.155 -7.11294
251.204 -4.65564
251.254 1.89946
251.303 1.91874
251.353 -5.10865
251.402 9.17329
251.452 17.81166
251.501 2.39915
251.551 -3.47255
251.600 -4.89444
251.650 -1.72720
251.699 -2.00071
251.748 -5.55327
251.798 -2.89670
251.847 -0.63376
251.897 -0.82224
251.946 -3.46368
251.995 -6.94081
252.045 -4.30428
252.094 -3.61890
252.143 -11.58570
252.192 1.54406
252.242 0.03359
252.291 -8.68105
252.340 -1.41852
252.389 -2.78244
252.439 -7.06362
252.488 -3.99944
252.537 -0.43631
252.586 -0.93865
252.635 -4.96067
252.684 -7.58052
252.734 -5.60836
252.783 0.15257
252.832 6.71605
252.881 9.58003
252.930 5.83570
252.979 -2.08354
253.028 -0.24280
253.077 3.78752
253.126 -3.00735
